Time	Latitude	Longitude	Alt.(M)	Dist.(M)	HR (Bpm)	Cadence	Speed	Power
8:49:09 PM	49.278204	-123.246086	20.39999962	15562.63965		68	3.665999889	296
8:49:10 PM	49.278186	-123.246132	20.79999924	15566.54004		70	3.84800005	274
8:49:11 PM	49.278166	-123.246177	21.20000076	15570.54004		69	3.846999884	277
8:49:12 PM	49.278146	-123.246218	21.60000038	15574.23047		68	3.592999935	274
8:49:13 PM	49.278124	-123.246266	22	15578.48047		70	3.631000042	289
8:49:14 PM	49.278104	-123.246318	22.60000038	15582.86035		68	3.842000008	265
8:49:15 PM	49.278084	-123.246360	22.60000038	15586.65039		68	3.674999952	265
8:49:16 PM	49.278063	-123.246404	22.60000038	15590.62012		67	3.694000006	277
8:49:17 PM	49.278042	-123.246448	23	15594.5498		67	3.66899991	277
8:49:18 PM	49.278022	-123.246492	23.39999962	15598.46973		67	3.700999975	276
8:49:19 PM	49.278000	-123.246537	23.79999924	15602.50977		68	3.805999994	276
8:49:20 PM	49.277979	-123.246580	24.39999962	15606.40039		67	3.779000044	238
8:49:21 PM	49.277961	-123.246622	24.79999924	15610.08984		67	3.690000057	241
8:49:22 PM	49.277943	-123.246661	24.79999924	15613.54004		69	3.60800004	256
8:49:23 PM	49.277923	-123.246704	24.79999924	15617.40039		69	3.64199996	256
8:49:24 PM	49.277904	-123.246750	24.79999924	15621.37988		68	3.750999928	251
8:49:25 PM	49.277883	-123.246795	24.79999924	15625.37988		68	3.786999941	258
8:49:26 PM	49.277863	-123.246837	24.79999924	15629.12988		69	3.747999907	238
8:49:27 PM	49.277843	-123.246879	24.79999924	15632.9502		68	3.757999897	243
8:49:28 PM	49.277823	-123.246922	24.79999924	15636.79004		68	3.838999987	243
8:49:29 PM	49.277800	-123.246969	24.79999924	15641.04004		72	3.933000088	297
8:49:30 PM	49.277783	-123.247015	25.20000076	15644.84961		72	3.934999943	255
8:49:31 PM	49.277764	-123.247063	25.60000038	15648.91016		72	3.973999977	252
8:49:32 PM	49.277741	-123.247114	26	15653.48047		72	4.184000015	252
8:49:33 PM	49.277722	-123.247162	26.39999962	15657.50977		72	4.059999943	225
8:49:34 PM	49.277704	-123.247207	26.79999924	15661.37988		72	3.934999943	225
8:49:35 PM	49.277685	-123.247254	26.79999924	15665.37012		71	3.851999998	251
8:49:36 PM	49.277668	-123.247299	26.79999924	15669.2002		71	3.877000093	251
8:49:37 PM	49.277649	-123.247346	27.20000076	15673.20996		70	3.880000114	230
8:49:38 PM	49.277630	-123.247391	27.60000038	15677.08008		70	3.795000076	230
8:49:39 PM	49.277610	-123.247440	28	15681.24023		70	3.948999882	223
8:49:40 PM	49.277594	-123.247484	28.39999962	15684.91992		70	3.84100008	223
8:49:41 PM	49.277577	-123.247532	29	15688.94043		70	3.826999903	249
8:49:42 PM	49.277562	-123.247579	29	15692.75977		71	3.854000092	249
8:49:43 PM	49.277544	-123.247626	29	15696.65039		71	3.842000008	254
8:49:44 PM	49.277523	-123.247677	29	15701.08008		71	3.946000099	254
8:49:45 PM	49.277503	-123.247726	29	15705.25977		70	3.97300005	224
8:49:46 PM	49.277481	-123.247776	29	15709.62012		70	3.964999914	224
8:49:47 PM	49.277463	-123.247821	29	15713.45996		70	3.858999968	255
8:49:48 PM	49.277447	-123.247868	29	15717.25		72	3.855999947	231
8:49:49 PM	49.277433	-123.247918	29	15721.19043		71	3.887000084	236
8:49:50 PM	49.277419	-123.247966	29.39999962	15725.08008		70	3.977999926	228
8:49:51 PM	49.277404	-123.248012	29.79999924	15728.83008		70	3.811000109	259
8:49:52 PM	49.277388	-123.248059	30.20000076	15732.66016		71	3.91899991	241
8:49:53 PM	49.277369	-123.248108	30.60000038	15736.82031		71	3.941999912	225
8:49:54 PM	49.277351	-123.248156	31	15740.7998		71	3.917000055	241
8:49:55 PM	49.277333	-123.248203	31	15744.79004		72	3.923000097	241
8:49:56 PM	49.277316	-123.248249	31	15748.62012		69	3.822999954	259
8:49:57 PM	49.277300	-123.248296	31	15752.46973		69	3.832999945	259
8:49:58 PM	49.277283	-123.248344	31.39999962	15756.42969		70	3.973999977	235
8:49:59 PM	49.277264	-123.248391	31.79999924	15760.5		70	3.989000082	235
8:50:00 PM	49.277246	-123.248436	32.20000076	15764.2998		70	3.773999929	247
8:50:01 PM	49.277229	-123.248480	32.59999847	15768.04004		71	3.739000082	247
8:50:02 PM	49.277213	-123.248530	33	15772.11035		71	4.015999794	235
8:50:03 PM	49.277195	-123.248579	33	15776.16992		72	4.039999962	246
8:50:04 PM	49.277177	-123.248628	33	15780.25977		72	4.046999931	230
8:50:05 PM	49.277159	-123.248677	33	15784.33008		71	3.951999903	239
8:50:06 PM	49.277141	-123.248724	33.40000153	15788.2998		71	3.960999966	264
8:50:07 PM	49.277123	-123.248771	33.79999924	15792.28027		71	3.970999956	265
8:50:08 PM	49.277106	-123.248818	34.20000076	15796.16992		71	3.880000114	238
8:50:09 PM	49.277088	-123.248865	34.59999847	15800.09961		70	4.006000042	250
8:50:10 PM	49.277070	-123.248908	35.20000076	15803.84961		70	3.825999975	250
8:50:11 PM	49.277053	-123.248952	35.20000076	15807.57031		70	3.799999952	241
8:50:12 PM	49.277035	-123.248997	35.20000076	15811.42969		69	3.792000055	241
8:50:13 PM	49.277016	-123.249046	35.20000076	15815.53027		69	3.798000097	240
8:50:14 PM	49.276999	-123.249086	35.20000076	15819.04004		69	3.782000065	240
8:50:15 PM	49.276982	-123.249127	35.20000076	15822.58008		67	3.653000116	288
8:50:16 PM	49.276963	-123.249170	35.20000076	15826.37012		68	3.753999949	288
8:50:17 PM	49.276940	-123.249209	35.20000076	15830.15039		68	3.767999887	249
8:50:18 PM	49.276922	-123.249248	35.20000076	15833.62988		69	3.569000006	249
8:50:19 PM	49.276902	-123.249289	35.59999847	15837.33008		68	3.59800005	247
8:50:20 PM	49.276880	-123.249331	36	15841.25977		68	3.788000107	253
8:50:21 PM	49.276859	-123.249373	36.40000153	15845.09961		69	3.822000027	244
8:50:22 PM	49.276837	-123.249408	36.79999924	15848.62012		69	3.673000097	268
8:50:23 PM	49.276813	-123.249448	37.40000153	15852.55957		68	3.782000065	275
8:50:24 PM	49.276788	-123.249484	37.40000153	15856.36035		68	3.779999971	248
8:50:25 PM	49.276767	-123.249517	37.40000153	15859.75		69	3.624000072	248
8:50:26 PM	49.276741	-123.249548	37.79999924	15863.38965		66	3.739000082	275
8:50:27 PM	49.276715	-123.249581	38.20000076	15867.11035		66	3.766000032	275
8:50:28 PM	49.276691	-123.249617	38.59999847	15870.87012		65	3.756000042	268
8:50:29 PM	49.276667	-123.249653	39	15874.61035		65	3.782000065	268
8:50:30 PM	49.276643	-123.249687	39.40000153	15878.25		66	3.671000004	293
8:50:31 PM	49.276619	-123.249721	39.40000153	15881.91992		68	3.655999899	293
8:50:32 PM	49.276591	-123.249753	39.40000153	15885.75977		68	3.835000038	266
8:50:33 PM	49.276563	-123.249782	39.40000153	15889.41016		68	3.697999954	266
8:50:34 PM	49.276533	-123.249815	39.40000153	15893.54004		67	3.890000105	254
8:50:35 PM	49.276502	-123.249844	39.40000153	15897.49023		66	3.763999939	254
8:50:36 PM	49.276473	-123.249873	39.40000153	15901.25		66	3.851999998	249
8:50:37 PM	49.276443	-123.249900	39.79999924	15905.15039		68	3.875	249
8:50:38 PM	49.276412	-123.249926	40.20000076	15908.98047		68	3.904999971	242
8:50:39 PM	49.276385	-123.249953	40.79999924	15912.54004		67	3.618999958	257
8:50:40 PM	49.276359	-123.249978	41.20000076	15915.91016		67	3.505000114	257
8:50:41 PM	49.276332	-123.249999	41.59999847	15919.2998		65	3.476999998	268
8:50:42 PM	49.276304	-123.250025	41.59999847	15922.90039		65	3.494999886	268
8:50:43 PM	49.276275	-123.250050	41.59999847	15926.58008		66	3.598999977	260
8:50:44 PM	49.276245	-123.250075	41.59999847	15930.40039		68	3.701999903	260
8:50:45 PM	49.276211	-123.250100	41.59999847	15934.57031		68	3.917000055	246
8:50:46 PM	49.276172	-123.250124	41.59999847	15939.12988		68	3.999000072	246
8:50:47 PM	49.276136	-123.250147	42.20000076	15943.37988		68	4.09499979	258
8:50:48 PM	49.276103	-123.250169	42.59999847	15947.41992		69	4.001999855	258
8:50:49 PM	49.276070	-123.250190	43	15951.33008		69	3.921000004	239
8:50:50 PM	49.276037	-123.250211	43.40000153	15955.25977		70	4.025000095	239
8:50:51 PM	49.276006	-123.250233	44	15959.08008		68	4.019999981	239
8:50:52 PM	49.275976	-123.250252	44	15962.66016		69	3.813999891	239
8:50:53 PM	49.275945	-123.250269	44	15966.33008		69	3.621999979	224
8:50:54 PM	49.275913	-123.250291	44	15970.20996		69	3.746999979	244
8:50:55 PM	49.275879	-123.250313	44.40000153	15974.34961		70	4.021999836	244
8:50:56 PM	49.275846	-123.250335	45	15978.2998		68	3.84800005	235
8:50:57 PM	49.275808	-123.250356	45.40000153	15982.83008		68	4.022999763	210
8:50:58 PM	49.275776	-123.250371	45.79999924	15986.50977		68	4.039000034	243
8:50:59 PM	49.275744	-123.250389	46.40000153	15990.34961		69	3.857000113	243
8:51:00 PM	49.275711	-123.250412	46.40000153	15994.33984		70	3.95600009	240
8:51:01 PM	49.275681	-123.250435	46.40000153	15998.07031		70	3.795000076	240
8:51:02 PM	49.275649	-123.250461	46.40000153	16002.09961		70	4.048999786	222
8:51:03 PM	49.275619	-123.250488	46.40000153	16005.88965		71	4.026000023	222
8:51:04 PM	49.275593	-123.250515	46.40000153	16009.44043		71	3.915999889	220
8:51:05 PM	49.275564	-123.250546	46.40000153	16013.33984		71	3.911999941	220
8:51:06 PM	49.275539	-123.250587	46.40000153	16017.42969		72	3.944999933	212
8:51:07 PM	49.275515	-123.250632	46.79999924	16021.65039		74	4.086999893	212
8:51:08 PM	49.275486	-123.250665	47.20000076	16025.63965		74	4.230000019	197
8:51:09 PM	49.275461	-123.250713	47.59999847	16030.08008		76	4.255000114	201
8:51:10 PM	49.275438	-123.250762	48	16034.42969		77	4.34800005	201
8:51:11 PM	49.275416	-123.250815	48.40000153	16039.00977		71	4.46600008	198
8:51:12 PM	49.275404	-123.250880	48.40000153	16043.86035		71	4.551000118	200
8:51:13 PM	49.275394	-123.250944	48.40000153	16048.59961		73	4.583000183	206
8:51:14 PM	49.275386	-123.251007	48.40000153	16053.2998		73	4.616000175	206
8:51:15 PM	49.275379	-123.251072	48.40000153	16058.08008		75	4.640999794	194
8:51:16 PM	49.275371	-123.251132	48.40000153	16062.55957		75	4.559999943	194
8:51:17 PM	49.275365	-123.251201	48.40000153	16067.58984		75	4.698999882	213
8:51:18 PM	49.275356	-123.251265	48.40000153	16072.36035		76	4.695000172	213
8:51:19 PM	49.275347	-123.251326	48.40000153	16076.88965		76	4.512000084	263
8:51:20 PM	49.275337	-123.251390	49	16081.66016		76	4.599999905	263
8:51:21 PM	49.275322	-123.251459	49.40000153	16086.92969		75	4.754000187	257
8:51:22 PM	49.275310	-123.251520	49.79999924	16091.59961		75	4.625999928	257
8:51:23 PM	49.275294	-123.251583	50.20000076	16096.50977		75	4.637000084	254
8:51:24 PM	49.275269	-123.251639	50.59999847	16101.33984		74	4.638999939	276
8:51:25 PM	49.275248	-123.251690	50.59999847	16105.78027		74	4.451000214	276
8:51:26 PM	49.275224	-123.251740	50.59999847	16110.26953		73	4.441999912	283
8:51:27 PM	49.275197	-123.251786	50.59999847	16114.80957		73	4.453999996	283
8:51:28 PM	49.275169	-123.251827	50.59999847	16119.09961		70	4.438000202	269
8:51:29 PM	49.275138	-123.251867	50.59999847	16123.59961		71	4.315000057	267
8:51:30 PM	49.275106	-123.251904	50.59999847	16128		71	4.309000015	281
8:51:31 PM	49.275073	-123.251937	51	16132.41016		71	4.328000069	245
8:51:32 PM	49.275039	-123.251965	51.59999847	16136.73047		70	4.304999828	233
8:51:33 PM	49.275002	-123.251988	52	16141.12988		70	4.303999901	259
8:51:34 PM	49.274967	-123.252008	52.40000153	16145.36035		70	4.313000202	241
8:51:35 PM	49.274927	-123.252025	52.40000153	16149.90039		71	4.421000004	265
8:51:36 PM	49.274890	-123.252047	52.79999924	16154.2998		72	4.413000107	232
8:51:37 PM	49.274856	-123.252069	52.79999924	16158.5		72	4.388000011	184
8:51:38 PM	49.274819	-123.252087	52.79999924	16162.75		72	4.388999939	230
8:51:39 PM	49.274780	-123.252102	52.79999924	16167.25		74	4.498000145	194
8:51:40 PM	49.274740	-123.252116	52.79999924	16171.86035		74	4.605999947	194
8:51:41 PM	49.274702	-123.252130	53.20000076	16176.2002		73	4.443999767	189
8:51:42 PM	49.274663	-123.252149	53.20000076	16180.65039		73	4.440999985	203
8:51:43 PM	49.274624	-123.252171	54	16185.25		75	4.589000225	198
8:51:44 PM	49.274586	-123.252192	54.59999847	16189.82031		75	4.571000099	198
8:51:45 PM	49.274545	-123.252212	55	16194.61035		75	4.748000145	200
8:51:46 PM	49.274503	-123.252234	55	16199.44043		77	4.900000095	199
8:51:47 PM	49.274461	-123.252258	55	16204.4502		77	4.90899992	197
8:51:48 PM	49.274424	-123.252283	55	16208.98047		78	4.804999828	185
8:51:49 PM	49.274388	-123.252312	55	16213.50977		79	4.722000122	195
8:51:50 PM	49.274347	-123.252348	55	16218.71973		78	4.875999928	205
8:51:51 PM	49.274310	-123.252382	55	16223.48047		79	4.900000095	189
8:51:52 PM	49.274283	-123.252442	55	16228.57031		80	4.914999962	192
8:51:53 PM	49.274250	-123.252492	55	16233.82031		80	5.111000061	192
8:51:54 PM	49.274218	-123.252548	55	16239.13965		84	5.204999924	202
8:51:55 PM	49.274191	-123.252610	55.40000153	16244.5498		84	5.322000027	202
8:51:56 PM	49.274162	-123.252667	55.79999924	16249.7998		86	5.31099987	180
8:51:57 PM	49.274137	-123.252724	56.20000076	16254.80957		86	5.135000229	168
8:51:58 PM	49.274115	-123.252788	56.59999847	16260.08008		86	5.342000008	182
8:51:59 PM	49.274093	-123.252856	57	16265.62988		86	5.534999847	182
8:52:00 PM	49.274067	-123.252932	57	16271.80957		82	5.78399992	168
8:52:01 PM	49.274043	-123.253005	57	16277.74023		84	5.821000099	168
8:52:02 PM	49.274022	-123.253079	57	16283.62012		84	5.830999851	166
8:52:03 PM	49.274002	-123.253151	57	16289.30957		85	5.647999763	176
8:52:05 PM	49.273944	-123.253314	57	16302.83984		85	6.243000031	164
8:52:06 PM	49.273914	-123.253387	57	16309.0498		87	6.258999825	175
8:52:07 PM	49.273882	-123.253455	57	16315.12012		87	6.044000149	175
8:52:08 PM	49.273852	-123.253521	57	16320.88965		87	5.842000008	184
8:52:09 PM	49.273819	-123.253584	57	16326.7002		87	5.859000206	184
8:52:10 PM	49.273783	-123.253651	57	16332.90039		87	5.881000042	187
8:52:11 PM	49.273748	-123.253703	57	16338.15039		87	5.852000237	187
8:52:12 PM	49.273711	-123.253759	57	16343.75977		86	6.05700016	184
8:52:13 PM	49.273672	-123.253815	57	16349.59961		86	6.172999859	184
8:52:14 PM	49.273630	-123.253868	57	16355.44043		85	5.980999947	177
8:52:15 PM	49.273589	-123.253919	57	16361.12988		85	5.854000092	176
8:52:16 PM	49.273546	-123.253965	57	16366.69043		85	5.837999821	176
8:52:17 PM	49.273503	-123.254007	57	16372.2002		84	5.803999901	173
8:52:18 PM	49.273456	-123.254032	57	16377.08008		84	5.705999851	190
8:52:19 PM	49.273406	-123.254077	57	16383.25		86	5.934999943	201
8:52:20 PM	49.273359	-123.254113	57	16388.88086		86	5.803999901	196
8:52:21 PM	49.273310	-123.254142	57.40000153	16394.76953		85	5.782999992	211
8:52:22 PM	49.273261	-123.254169	57.79999924	16400.5293		85	5.668000221	211
8:52:23 PM	49.273210	-123.254194	58.20000076	16406.42969		85	5.879000187	210
8:52:24 PM	49.273160	-123.254215	58.59999847	16412.24023		86	5.866000175	210
8:52:25 PM	49.273108	-123.254233	59	16418.13086		85	5.874000072	216
8:52:26 PM	49.273057	-123.254247	59	16423.91016		85	5.855999947	216
8:52:27 PM	49.273005	-123.254258	59	16429.75		85	5.885000229	232
8:52:28 PM	49.272955	-123.254269	59	16435.35938		85	5.886000156	232
8:52:29 PM	49.272902	-123.254275	59	16441.32031		85	5.977000237	213
8:52:30 PM	49.272850	-123.254282	59	16447.07031		84	5.802000046	231
8:52:31 PM	49.272799	-123.254284	59	16452.75		84	5.789999962	227
8:52:32 PM	49.272746	-123.254279	59	16458.61914		84	5.768000126	227
8:52:33 PM	49.272695	-123.254272	59	16464.36914		78	5.791999817	248
8:52:34 PM	49.272642	-123.254264	59.40000153	16470.23047		68	5.78000021	347
8:52:35 PM	49.272587	-123.254259	59.79999924	16476.35938		65	6.184000015	535
8:52:36 PM	49.272530	-123.254251	60.20000076	16482.75977		76	6.552999973	551
8:52:37 PM	49.272471	-123.254243	60.79999924	16489.41016		79	6.804999828	551
8:52:38 PM	49.272407	-123.254238	61.20000076	16496.46094		82	7.076000214	588
8:52:39 PM	49.272341	-123.254231	61.20000076	16503.81055		87	7.440999985	592
8:52:40 PM	49.272276	-123.254225	61.20000076	16511.05078		91	7.416999817	577
8:52:41 PM	49.272206	-123.254216	61.20000076	16518.86914		92	7.804999828	577
8:52:42 PM	49.272136	-123.254209	61.20000076	16526.74023		95	7.787000179	522
8:52:43 PM	49.272067	-123.254196	61.20000076	16534.42969		96	7.676000118	522
8:52:44 PM	49.271995	-123.254175	61.59999847	16542.60938		97	7.892000198	585
8:52:45 PM	49.271920	-123.254150	62	16551.0293		100	8.083999634	548
8:52:46 PM	49.271848	-123.254134	62.59999847	16559.2207		100	7.972000122	515
8:52:47 PM	49.271773	-123.254121	63	16567.57031		100	8.397000313	515
8:52:48 PM	49.271698	-123.254109	63.59999847	16576		98	8.074000359	446
8:52:49 PM	49.271621	-123.254104	63.59999847	16584.56055		96	7.872000217	198
8:52:51 PM	49.271490	-123.254091	64	16599.10938		71	7.627999783	0
8:52:52 PM	49.271431	-123.254086	64	16605.65039		0	6.895999908	0
8:52:53 PM	49.271380	-123.254065	64.40000153	16611.5293		0	5.953000069	0
8:52:54 PM	49.271382	-123.254008	64.80000305	16615.2207		0	3.515000105	0
8:52:55 PM	49.271386	-123.253950	65.19999695	16619.39063		14	3.49000001	34
8:52:56 PM	49.271457	-123.253958	65.59999847	16627.01953		56	4.164000034	34
8:52:57 PM	49.271506	-123.253968	65.59999847	16632.55078		59	4.830999851	32
8:52:58 PM	49.271554	-123.253972	65.59999847	16637.86914		68	4.837999821	32
8:52:59 PM	49.271598	-123.253977	65.59999847	16642.78906		68	4.81799984	26
8:53:00 PM	49.271643	-123.253986	65.59999847	16647.88086		52	4.816999912	0
8:53:01 PM	49.271695	-123.253995	65.59999847	16653.66992		0	5.427000046	0
8:53:02 PM	49.271756	-123.254006	65.59999847	16660.53906		0	6.035999775	0
8:53:03 PM	49.271814	-123.254017	65.59999847	16667.0293		0	6.028999805	0
8:53:04 PM	49.271875	-123.254031	65.59999847	16673.82031		0	6.355999947	0
8:53:05 PM	49.271939	-123.254043	65.59999847	16681.0293		0	6.610000134	0
8:53:06 PM	49.272003	-123.254053	65.59999847	16688.21094		0	6.649000168	0
8:53:07 PM	49.272067	-123.254061	65.59999847	16695.34961		0	6.879000187	0
8:53:08 PM	49.272135	-123.254072	65.59999847	16702.9707		0	7.230999947	0
8:53:09 PM	49.272202	-123.254084	65.59999847	16710.41016		0	7.223999977	0
8:53:10 PM	49.272267	-123.254094	65.19999695	16717.69922		0	7.247000217	0
8:53:11 PM	49.272341	-123.254109	64.80000305	16725.94922		0	7.598999977	0
8:53:12 PM	49.272413	-123.254124	64.40000153	16734.05078		15	7.940000057	6
8:53:13 PM	49.272488	-123.254141	63.79999924	16742.49023		62	7.967000008	6
8:53:14 PM	49.272561	-123.254164	63.40000153	16750.76953		0	7.943999767	0
8:53:15 PM	49.272638	-123.254176	63.40000153	16759.35938		0	8.241999626	0
8:53:16 PM	49.272715	-123.254185	63.40000153	16767.9707		0	8.265999794	0
8:53:17 PM	49.272795	-123.254193	63.40000153	16776.83984		0	8.484999657	0
8:53:18 PM	49.272880	-123.254198	63	16786.33984		0	9.055000305	0
8:53:19 PM	49.272961	-123.254190	62.59999847	16795.33984		0	8.909000397	0
8:53:20 PM	49.273043	-123.254178	62	16804.51953		0	8.75399971	0
8:53:21 PM	49.273129	-123.254167	61.59999847	16814.09961		0	8.739999771	0
8:53:22 PM	49.273210	-123.254143	61.20000076	16823.31055		0	8.906999588	0
8:53:23 PM	49.273288	-123.254110	61.20000076	16832.16016		0	8.826000214	0
8:53:24 PM	49.273365	-123.254070	61.20000076	16841.08984		0	8.81000042	0
8:53:25 PM	49.273430	-123.253994	61.20000076	16850.00977		0	8.772999763	0
8:53:26 PM	49.273500	-123.253934	61.20000076	16858.91016		0	8.925000191	0
8:53:27 PM	49.273565	-123.253868	60.79999924	16867.55078		0	8.642999649	0
8:53:28 PM	49.273629	-123.253796	60.40000153	16876.44922		0	8.472999573	0
8:53:29 PM	49.273692	-123.253719	60	16885.38086		0	8.605999947	0
8:53:30 PM	49.273755	-123.253642	59.59999847	16894.31055		0	8.586000443	0
8:53:31 PM	49.273806	-123.253570	59.20000076	16902.07031		0	8.267999649	0
8:53:32 PM	49.273864	-123.253482	59.20000076	16911.11914		0	8.92800045	0
8:53:33 PM	49.273906	-123.253385	59.20000076	16919.59961		0	8.663000107	0
8:53:34 PM	49.273946	-123.253294	59.20000076	16927.53906		0	8.31400013	0
8:53:35 PM	49.273990	-123.253194	59.20000076	16936.33008		84	8.409000397	93
8:53:36 PM	49.274028	-123.253094	59.20000076	16944.69922		90	8.402999878	93
8:53:37 PM	49.274054	-123.252993	59.20000076	16952.61914		90	8.100000381	96
8:53:38 PM	49.274084	-123.252884	59.20000076	16961.21094		90	8.133999825	96
8:53:39 PM	49.274112	-123.252786	59.20000076	16968.96094		89	8.135000229	109
8:53:40 PM	49.274144	-123.252678	58.79999924	16977.58984		89	8.126999855	109
8:53:41 PM	49.274177	-123.252583	58.20000076	16985.44922		88	7.93599987	133
8:53:42 PM	49.274220	-123.252498	57.79999924	16993.26953		87	7.928999901	133
8:53:43 PM	49.274262	-123.252408	57.40000153	17001.2207		86	7.607999802	134
8:53:44 PM	49.274309	-123.252336	57	17008.66992		84	7.498000145	133
8:53:45 PM	49.274361	-123.252269	57	17016.23047		84	7.459000111	133
8:53:46 PM	49.274415	-123.252211	57	17023.55078		83	7.367000103	137
8:53:47 PM	49.274472	-123.252159	57	17030.93945		83	7.254000187	131
8:53:48 PM	49.274531	-123.252117	57	17038.16992		84	7.157000065	125
8:53:49 PM	49.274595	-123.252084	57	17045.65039		85	7.282000065	125
8:53:50 PM	49.274663	-123.252051	57	17053.56055		84	7.527999878	113
8:53:51 PM	49.274730	-123.252022	57	17061.40039		86	7.690999985	113
8:53:52 PM	49.274805	-123.251990	57	17070		86	7.947999954	66
8:53:53 PM	49.274872	-123.251959	57	17077.81055		83	8.098999977	66
8:53:54 PM	49.274937	-123.251922	57	17085.53906		63	8.19699955	0
8:53:55 PM	49.275010	-123.251886	57	17093.99023		0	8.569999695	0
8:53:56 PM	49.275079	-123.251843	57	17102.33008		0	8.592000008	0
8:53:57 PM	49.275143	-123.251777	56.59999847	17110.86914		0	8.772000313	0
8:53:58 PM	49.275207	-123.251690	56	17120.38086		0	9.315999985	0
8:53:59 PM	49.275263	-123.251589	55.59999847	17130.05078		0	9.586999893	0
8:54:00 PM	49.275306	-123.251455	55	17140.88086		0	9.81099987	0
8:54:01 PM	49.275328	-123.251323	54.40000153	17150.75		0	10.18799973	0
8:54:02 PM	49.275346	-123.251183	53.79999924	17161.14063		0	10.08399963	0
8:54:03 PM	49.275364	-123.251041	53.20000076	17171.66992		0	10.1079998	0
8:54:04 PM	49.275385	-123.250905	52.59999847	17181.76953		0	10.14400005	0
8:54:05 PM	49.275412	-123.250772	52.59999847	17191.92969		0	10.14400005	0
8:54:06 PM	49.275453	-123.250650	52.59999847	17201.91016		0	9.913000107	0
8:54:07 PM	49.275508	-123.250541	52	17211.89063		0	9.892999649	0
8:54:08 PM	49.275567	-123.250447	51.59999847	17221.41992		0	9.718000412	0
8:54:09 PM	49.275637	-123.250366	51.20000076	17231.17969		0	9.826999664	0
8:54:10 PM	49.275714	-123.250303	50.59999847	17240.82031		0	9.793000221	0
8:54:11 PM	49.275796	-123.250250	50.20000076	17250.78906		0	9.781999588	0
8:54:12 PM	49.275880	-123.250192	50.20000076	17260.94922		0	9.934000015	0
8:54:13 PM	49.275964	-123.250135	49.79999924	17271.19922		0	10.1619997	0
8:54:14 PM	49.276047	-123.250078	49.40000153	17281.38086		0	10.40299988	0
8:54:15 PM	49.276135	-123.250019	48.79999924	17292.08984		0	10.5880003	0
8:54:16 PM	49.276223	-123.249959	48.40000153	17302.75		0	10.71700001	0
8:54:17 PM	49.276309	-123.249892	47.79999924	17313.44922		0	10.6789999	0
8:54:18 PM	49.276395	-123.249816	47.40000153	17324.5293		0	10.96399975	0
8:54:19 PM	49.276479	-123.249735	46.59999847	17335.56055		0	11.31299973	0
8:54:20 PM	49.276562	-123.249643	45.79999924	17346.93945		0	11.40699959	0
8:54:21 PM	49.276645	-123.249541	45	17358.75977		0	11.58500004	0
8:54:22 PM	49.276724	-123.249432	44.40000153	17370.60938		0	11.82199955	0
8:54:23 PM	49.276803	-123.249317	43.59999847	17382.69922		0	12.03899956	0
8:54:24 PM	49.276880	-123.249191	43	17395.28906		0	12.30500031	0
8:54:25 PM	49.276953	-123.249058	42.40000153	17407.90039		0	12.39799976	0
8:54:26 PM	49.277023	-123.248914	41.79999924	17420.85938		0	12.55599976	0
8:54:27 PM	49.277085	-123.248768	41.20000076	17433.46094		0	12.52000046	0
8:54:28 PM	49.277142	-123.248622	40.79999924	17445.68945		0	12.38000011	0
8:54:29 PM	49.277196	-123.248473	40.40000153	17457.83984		0	12.29599953	0
8:54:30 PM	49.277247	-123.248325	40	17469.86914		0	12.30500031	0
8:54:31 PM	49.277298	-123.248173	39.40000153	17482.19922		0	12.30000019	0
8:54:32 PM	49.277348	-123.248022	38.79999924	17494.39063		0	12.56299973	0
8:54:33 PM	49.277402	-123.247866	38	17507.08984		0	12.41499996	0
8:54:34 PM	49.277453	-123.247717	37.20000076	17519.28906		0	12.43200016	0
8:54:35 PM	49.277507	-123.247560	36.40000153	17532.16016		0	12.63500023	0
8:54:36 PM	49.277557	-123.247411	35.59999847	17544.33008		0	12.34599972	0
8:54:37 PM	49.277610	-123.247263	34.79999924	17556.61914		0	12.32800007	0
8:54:38 PM	49.277669	-123.247113	34.40000153	17569.32031		0	12.54599953	0
8:54:39 PM	49.277732	-123.246967	33.79999924	17582.01953		0	12.74199963	0
8:54:40 PM	49.277796	-123.246825	33	17594.58984		0	12.84799957	0
8:54:41 PM	49.277865	-123.246677	32.20000076	17607.78906		0	12.98400021	0
8:54:42 PM	49.277933	-123.246526	31.20000076	17621.16016		0	12.88199997	0
8:54:43 PM	49.278003	-123.246373	30.39999962	17634.68945		0	13.1789999	0
8:54:44 PM	49.278072	-123.246215	29.60000038	17648.53906		0	13.30700016	0
8:54:45 PM	49.278140	-123.246063	28.79999924	17661.9707		0	13.27200031	0
8:54:46 PM	49.278212	-123.245911	28	17675.55078		0	13.42199993	0
8:54:47 PM	49.278283	-123.245759	27.39999962	17689.14063		0	13.54800034	0
8:54:48 PM	49.278352	-123.245601	26.79999924	17703.00977		0	13.74300003	0
8:54:49 PM	49.278421	-123.245444	26.20000076	17716.78906		0	13.65299988	0
8:54:50 PM	49.278491	-123.245288	25.60000038	17730.5293		0	13.68400002	0
8:54:51 PM	49.278564	-123.245132	24.79999924	17744.4707		0	14.0340004	0
8:54:52 PM	49.278643	-123.244971	24	17759.17969		0	14.32299995	0
